Survived,Age,Fare,Pclass,FamilySurvived,Ticket_label,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Cabin_label_A,Cabin_label_B,Cabin_label_C,Cabin_label_D,Cabin_label_E,Cabin_label_F,Cabin_label_G,Cabin_label_T,Cabin_label_U,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
1.0,18.0,23.0,2,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,21.0,8.4333,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,24.214279150809407,7.8292,3,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,18.0,6.75,3,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,24.0,73.5,2,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.421210579818556,7.8958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,32.0,15.5,3,2.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,23.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,58.0,113.275,1,2.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,50.0,133.65,1,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,40.0,7.225,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,47.0,25.5875,1,1.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,36.0,7.4958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,20.0,7.925,3,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,32.0,73.5,2,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,25.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.421210579818556,7.775,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,43.0,8.05,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,38.05502360942216,52.0,1,2.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,40.0,39.0,2,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,31.0,52.0,1,2.0,2.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,70.0,10.5,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,31.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,32.809148444153756,0.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,18.0,7.775,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,24.5,8.05,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,18.0,9.8417,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,43.0,46.9,3,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,36.0,512.3292,1,2.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,24.214279150809407,8.1375,3,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,27.0,76.7292,1,1.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,20.0,9.225,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,14.0,46.9,3,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,60.0,39.0,2,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,25.0,41.5792,2,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,14.0,39.6875,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,19.0,10.1708,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,18.0,7.7958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,15.0,211.3375,1,2.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,31.0,57.0,1,2.0,2.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,4.0,13.4167,3,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,28.421210579818556,56.4958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,25.0,7.225,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,60.0,26.55,1,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,52.0,13.5,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,44.0,8.05,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,24.214279150809407,7.7333,3,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,49.0,110.8833,1,2.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,42.0,7.65,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,18.0,227.525,1,2.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,35.0,26.2875,1,1.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,18.0,14.4542,3,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,25.0,7.7417,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,26.0,7.8542,3,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,39.0,26.0,2,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,45.0,13.5,2,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,42.0,26.2875,1,1.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,22.0,151.55,1,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,16.933814089935765,15.2458,3,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,24.0,49.5042,1,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,42.91931074644119,26.55,1,1.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,48.0,52.0,1,2.0,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,29.0,9.4833,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,52.0,13.0,2,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,19.0,7.65,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,38.0,227.525,1,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,27.0,10.5,2,1.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,28.421210579818556,15.5,3,1.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,33.0,7.775,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,6.0,33.0,2,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,17.0,7.0542,3,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,34.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,50.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,27.0,53.1,1,2.0,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,20.0,8.6625,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,30.0,21.0,2,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,24.214279150809407,7.7375,3,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,25.0,26.0,2,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,25.0,7.925,3,2.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,29.0,211.3375,1,1.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,11.0,18.7875,3,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,32.809148444153756,0.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,23.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,23.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.5,16.1,3,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,48.0,34.375,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,35.0,512.3292,1,1.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,28.421210579818556,7.8958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.421210579818556,7.8958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,42.91931074644119,30.0,1,1.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,36.0,78.85,1,2.0,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,21.0,262.375,1,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,24.0,16.1,3,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,31.0,7.925,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,70.0,71.0,1,2.0,2.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,16.0,20.25,3,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,30.0,13.0,2,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,19.0,53.1,1,2.0,2.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,31.0,7.75,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,4.0,23.0,2,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,6.0,12.475,3,2.0,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,33.0,9.5,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,23.0,7.8958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,48.0,65.0,2,2.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,0.67,14.5,2,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.0,28.0,7.7958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,18.0,11.5,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,34.0,8.05,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,33.0,86.5,1,1.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.421210579818556,14.5,3,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,41.0,7.125,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,20.0,7.2292,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,36.0,120.0,1,2.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,16.0,7.775,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,51.0,77.9583,1,2.0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,42.91931074644119,39.6,1,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,30.5,7.75,3,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,25.88010381537314,24.15,3,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,32.0,8.3625,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,24.0,9.5,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,48.0,7.8542,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,57.0,10.5,2,1.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,28.421210579818556,7.225,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,54.0,23.0,2,1.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,18.0,7.75,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.421210579818556,7.75,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,5.0,12.475,3,1.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,28.421210579818556,7.7375,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,43.0,211.3375,1,2.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,13.0,7.2292,3,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,17.0,57.0,1,2.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,29.0,30.0,1,1.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,14.87047023809524,23.45,3,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,25.0,7.05,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,25.0,7.25,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,18.0,7.4958,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,8.0,29.125,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,1.0,20.575,3,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.0,46.0,79.2,1,1.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,28.421210579818556,7.75,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,16.0,26.0,2,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,13.4325,69.55,3,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,42.91931074644119,30.6958,1,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,25.0,7.8958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,39.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,49.0,25.9292,1,1.0,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,31.0,8.6833,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,30.0,7.2292,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,30.0,24.15,3,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,34.0,13.0,2,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,31.0,26.25,2,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,11.0,120.0,1,2.0,2.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.42,8.5167,3,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,27.0,6.975,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,31.0,7.775,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,39.0,0.0,1,1.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,18.0,7.775,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,39.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,33.0,53.1,1,2.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,26.0,7.8875,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,39.0,24.15,3,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,35.0,10.5,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,6.0,31.275,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,30.5,8.05,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,42.91931074644119,0.0,1,1.0,2.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,23.0,7.925,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,31.0,37.0042,2,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,43.0,6.45,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,10.0,27.9,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,52.0,93.5,1,2.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,27.0,8.6625,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,38.0,0.0,1,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,27.0,12.475,3,2.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,2.0,39.6875,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.0,28.421210579818556,6.95,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.421210579818556,56.4958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,1.0,37.0042,2,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,28.421210579818556,7.75,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,62.0,80.0,1,1.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,15.0,14.4542,3,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,0.83,18.75,2,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.0,28.421210579818556,7.2292,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,23.0,7.8542,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,18.0,8.3,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,39.0,83.1583,1,2.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,21.0,8.6625,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.421210579818556,8.05,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,32.0,56.4958,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,42.91931074644119,29.7,1,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,20.0,7.925,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,16.0,10.5,2,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,30.0,31.0,1,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,34.5,6.4375,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,17.0,8.6625,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,42.0,7.55,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,13.120047619047618,69.55,3,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,35.0,7.8958,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,28.0,33.0,2,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,38.05502360942216,89.1042,1,2.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4.0,31.275,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.0,74.0,7.775,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,9.0,15.2458,3,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,16.0,39.4,1,2.0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,44.0,26.0,2,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,18.0,9.35,3,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,45.0,164.8667,1,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,51.0,26.55,1,1.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,24.0,19.2583,3,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,28.421210579818556,7.2292,3,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,41.0,14.1083,3,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,21.0,11.5,2,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,48.0,25.9292,1,1.0,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,13.4325,69.55,3,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,24.0,13.0,2,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,42.0,13.0,2,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,27.0,13.8583,2,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,31.0,50.4958,1,1.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,28.421210579818556,9.5,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,4.0,11.1333,3,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
